httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod36-7984 1 0.26561108 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod29-871 2 0.25959378 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod17-2410 3 0.25753716 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod40-211 4 0.2570629 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod34-7628 5 0.255801 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-2823 6 0.25447676 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-9112 7 0.24157503 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-1420 1 0.52265435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7246 2 0.4775874 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9350 3 0.43923026 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5959 4 0.26806387 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2965 5 0.26646256 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-2576 6 0.26633736 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-8873 7 0.26382285 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1773 8 0.2636055 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-6638 9 0.26344308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-2323 10 0.2621125 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5273 11 0.2620294 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7229 12 0.2611999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1488 13 0.25747734 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6227 14 0.25707603 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-9185 15 0.25687224 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-5817 16 0.2554237 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7602 17 0.2549399 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-5629 18 0.25414246 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9472 19 0.25233334 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3321 20 0.2519379 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1729 21 0.25170535 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7495 22 0.25157815 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-5996 23 0.25127268 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8527 24 0.25109345 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8632 25 0.2460452 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-6725 26 0.24172707 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1761 27 0.24077804 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-3479 28 0.24061473 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-682 29 0.23984176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1843 30 0.23411489 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1190 31 0.22459118 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4817 32 0.22362646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-908 33 0.2235044 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-9276 34 0.22301629 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1329 35 0.22242314 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5210 36 0.20942372 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5213 37 0.20651636 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6611 38 0.18292129 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1300 39 0.18269047 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6137 40 0.18254101 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2091 41 0.18136702 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-6437 42 0.1802202 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8043 43 0.13597426 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7120 44 0.135785 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4838 45 0.13493976 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-380 46 0.13448046 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-1462 47 0.13379735 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-717 48 0.1332355 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2449 49 0.13287142 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5550 50 0.13277635 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3978 51 0.13270344 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8609 52 0.13257873 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-8956 53 0.13245308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3105 54 0.131903 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3275 55 0.13174966 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1750 56 0.13174449 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-3130 57 0.13101158 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3177 58 0.13095523 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-4970 1 0.28516826 my_run
httpexampleorgagent4profilecardme borer986 cottage bernie827 danial835 outreach gussie514 Q0 vldb_pod41-73 28 0.1318638 my_run
httpexampleorgagent4profilecardme borer986 cottage bernie827 danial835 outreach gussie514 Q0 vldb_pod17-7896 29 0.13178176 my_run
httpexampleorgagent4profilecardme borer986 cottage bernie827 danial835 outreach gussie514 Q0 vldb_pod44-8640 30 0.13084732 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-3968 1 0.6642132 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-1293 2 0.6578342 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-1764 3 0.6203443 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-6052 4 0.54577315 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1479 5 0.5285903 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-3524 6 0.5083236 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-899 7 0.4915049 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-3124 8 0.482861 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1529 9 0.4811439 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-9203 10 0.44622475 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-8608 11 0.44558114 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-7065 12 0.41502422 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-2730 13 0.4127404 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-2728 14 0.4125163 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-2875 15 0.3998244 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-4613 16 0.39364082 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-6152 17 0.36632347 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1945 18 0.36331478 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3571 19 0.26877797 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-3091 20 0.2678303 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-2363 21 0.2676445 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-1634 22 0.26724502 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-6970 23 0.2638255 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-6887 24 0.26198202 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-6722 25 0.2578473 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-1481 26 0.20982848 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-6304 27 0.20870209 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-342 28 0.20851126 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-7146 29 0.2084398 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-4439 30 0.20833066 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-8132 31 0.20825487 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3147 32 0.20774785 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-767 33 0.2077284 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-2310 34 0.20752314 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-4905 35 0.20666993 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-411 36 0.20621693 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-3229 37 0.18163785 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-3832 38 0.13668048 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-1381 39 0.13650174 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-2514 39 0.13650174 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-8239 41 0.1361951 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1268 42 0.13609679 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-6117 42 0.13609679 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-3392 44 0.13605157 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-7805 45 0.13598229 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-5402 46 0.13596275 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-6995 47 0.13583179 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-1886 48 0.13566932 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-90 49 0.1356563 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-9103 50 0.13558787 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-1436 51 0.13557066 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-4211 52 0.13551866 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-9382 53 0.1354374 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-734 54 0.13542594 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-6286 55 0.13532124 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-296 56 0.13527519 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-9479 57 0.13526046 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-2777 58 0.13520795 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-9024 59 0.13517442 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-7012 60 0.13517265 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1433 61 0.13510215 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-5760 62 0.13509046 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-5996 63 0.13503587 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-750 64 0.13501325 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-2326 65 0.13499273 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-4021 66 0.13490492 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-7164 67 0.13483489 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-8596 68 0.13472955 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-4294 69 0.13472815 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-6030 70 0.13462919 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3759 71 0.13462697 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-563 72 0.13459808 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-2245 73 0.13457155 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-7067 74 0.13453865 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-1170 75 0.13451198 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-3092 76 0.13449848 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-6430 77 0.13447325 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8376 78 0.1344426 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-5723 79 0.13443089 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-5404 80 0.13442768 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-6229 81 0.13431202 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-6494 82 0.13431181 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-7619 83 0.13430741 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-6467 84 0.1342964 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-1922 85 0.13429084 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-6299 85 0.13429084 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-834 87 0.1342755 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-6462 88 0.13424924 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-7617 89 0.13424219 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8792 90 0.13420202 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-2895 91 0.13413674 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-3821 92 0.13410392 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-3364 93 0.13408934 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-4486 94 0.13406858 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-4952 95 0.13406365 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-8604 96 0.13406007 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-5574 97 0.13405736 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-3387 98 0.134041 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-8052 99 0.13402307 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-271 100 0.13399296 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-2321 101 0.13397928 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-8614 102 0.13397154 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-546 103 0.13396776 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8851 104 0.13396518 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-757 105 0.13394104 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-5529 106 0.13393264 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-4338 107 0.13391764 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-6071 107 0.13391764 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-7736 109 0.13382834 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-4070 110 0.1338116 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-8300 111 0.13378502 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-4414 112 0.13377856 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-1327 113 0.1337608 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-5053 114 0.13374022 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-5886 115 0.13371937 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-1321 116 0.13368028 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-8737 117 0.13363141 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-6786 118 0.13361624 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-4165 119 0.13360804 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8593 120 0.13355702 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-2729 121 0.13355355 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-4350 122 0.13353558 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-2540 123 0.13351735 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-8251 124 0.13351324 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8401 125 0.13347334 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3269 126 0.13345167 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-5563 127 0.13343954 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-2048 128 0.13343325 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-7142 129 0.13342135 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-4262 130 0.13341874 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-2145 131 0.13337433 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-915 132 0.1333282 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-810 133 0.13332164 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-3935 134 0.13331608 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-8753 135 0.13329557 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-8588 136 0.13327083 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-300 137 0.1332527 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-1379 138 0.13322595 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-1580 139 0.13320151 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-3838 140 0.13317743 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-7693 141 0.13317704 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-6083 142 0.13314326 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-3389 143 0.13314258 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-5123 144 0.1331362 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-2944 145 0.13312195 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-4862 146 0.13311866 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-8199 147 0.13311294 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-2227 148 0.13306846 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-6220 149 0.13305327 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3780 150 0.13304405 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-8404 151 0.1330386 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-3181 152 0.13300586 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-8821 153 0.13298738 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-8017 154 0.13297687 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-7811 155 0.13292694 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-6592 155 0.13292694 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod50-5684 157 0.1329268 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-1622 158 0.13291359 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-8604 159 0.13290027 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod13-4872 160 0.13288815 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod42-4359 161 0.13287872 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod1-5905 162 0.1328746 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod8-280 163 0.13284497 my_run
httpexampleorgagent4profilecardme simonne139 commonwealth neck yulanda554 elara upton Q0 vldb_pod32-1477 164 0.13280952 my_run
